numero_expediente,fecha,nombre,link
CFP 4154/2014,2015-02-13,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=1909204&tipo=corrupcion-administrativa
CFP 3710/2014,2019-08-26,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=8486614&tipo=corrupcion-administrativa
CFP 3710/2014,2019-07-19,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=8372071&tipo=corrupcion-administrativa
CFP 3710/2014,2019-06-03,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=8186528&tipo=corrupcion-administrativa
CFP 3710/2014,2019-05-15,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=8101815&tipo=corrupcion-administrativa
CFP 3710/2014,2019-04-01,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7912890&tipo=corrupcion-administrativa
CFP 3710/2014,2019-03-13,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7831686&tipo=corrupcion-administrativa
CFP 3710/2014,2019-02-28,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7776450&tipo=corrupcion-administrativa
CFP 3710/2014,2019-02-14,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7713312&tipo=corrupcion-administrativa
CFP 3710/2014,2019-02-14,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7712697&tipo=corrupcion-administrativa
CFP 3710/2014,2019-02-14,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7712668&tipo=corrupcion-administrativa
CFP 3710/2014,2019-02-07,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7689040&tipo=corrupcion-administrativa
CFP 3710/2014,2019-01-15,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7657390&tipo=corrupcion-administrativa
CFP 3710/2014,2018-05-14,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=6606426&tipo=corrupcion-administrativa
CFP 3710/2014,2018-04-20,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=6485617&tipo=corrupcion-administrativa
CFP 3710/2014,2018-02-07,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=6164822&tipo=corrupcion-administrativa
CFP 3710/2014,2018-02-07,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=6164975&tipo=corrupcion-administrativa
CFP 3710/2014,2018-02-01,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=6143666&tipo=corrupcion-administrativa
CFP 3710/2014,2017-12-18,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=6083676&tipo=corrupcion-administrativa
CFP 3710/2014,2017-12-18,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=6083590&tipo=corrupcion-administrativa
CFP 3710/2014,2017-10-05,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=5827862&tipo=corrupcion-administrativa
CFP 3710/2014,2017-08-24,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=5675814&tipo=corrupcion-administrativa
CFP 3710/2014,2017-08-11,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=5610477&tipo=corrupcion-administrativa
CFP 3710/2014,2016-08-30,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=4531771&tipo=corrupcion-administrativa
CFP 3710/2014,2014-10-07,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SECRETARIA ESPECIAL,scp/include/showFile.php?acc=showFAR&id=1698656&tipo=corrupcion-administrativa
CFP 3679/2014,2016-07-12,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=4413721&tipo=corrupcion-administrativa
CFP 3679/2014,2016-05-24,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=4270338&tipo=corrupcion-administrativa
CCC 2391/2014,2019-04-01,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7902069&tipo=corrupcion-administrativa
CFP 2300/2014,2016-10-13,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=4676295&tipo=corrupcion-administrativa
CFP 2299/2014,2020-10-07,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 3,scp/include/showFile.php?acc=showFAR&id=9443826&tipo=corrupcion-administrativa
CFP 2299/2014,2020-07-16,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=9246379&tipo=corrupcion-administrativa
CFP 2299/2014,2019-10-25,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=8735529&tipo=corrupcion-administrativa
CFP 2299/2014,2018-12-06,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7566244&tipo=corrupcion-administrativa
CFP 2299/2014,2018-12-06,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7561531&tipo=corrupcion-administrativa
CFP 2299/2014,2018-10-22,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7355984&tipo=corrupcion-administrativa
CFP 2299/2014,2015-10-22,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=3711245&tipo=corrupcion-administrativa
CFP 2124/2014,2015-12-22,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=3880675&tipo=corrupcion-administrativa
CFP 1791/2014,2022-09-21,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=11081263&tipo=corrupcion-administrativa
CFP 1791/2014,2020-08-03,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=9291429&tipo=corrupcion-administrativa
CFP 1791/2014,2019-05-21,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=8133165&tipo=corrupcion-administrativa
CFP 1791/2014,2019-05-21,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=8130791&tipo=corrupcion-administrativa
CFP 1791/2014,2017-09-20,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=5764019&tipo=corrupcion-administrativa
CFP 1791/2014,2016-09-13,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SECRETARIA ESPECIAL,scp/include/showFile.php?acc=showFAR&id=4580540&tipo=corrupcion-administrativa
CFP 1791/2014,2015-10-05,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=3661536&tipo=corrupcion-administrativa
CFP 1791/2014,2015-03-04,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=1946588&tipo=corrupcion-administrativa
CFP 1791/2014,2014-12-19,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=1858415&tipo=corrupcion-administrativa
CFP 1791/2014,2014-06-17,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SECRETARIA ESPECIAL,scp/include/showFile.php?acc=showFAR&id=716311&tipo=corrupcion-administrativa
CFP 1450/2014,2017-08-09,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=5592563&tipo=corrupcion-administrativa
CFP 1450/2014,2017-06-27,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=5466327&tipo=corrupcion-administrativa
CFP 1420/2014,2018-10-30,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7403616&tipo=corrupcion-administrativa
CFP 1363/2014,2017-03-02,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=4999979&tipo=corrupcion-administrativa
CFP 1363/2014,2015-05-20,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=3295815&tipo=corrupcion-administrativa
CFP 1150/2014,2016-02-11,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=3933571&tipo=corrupcion-administrativa
CFP 1150/2014,2015-09-22,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=3623941&tipo=corrupcion-administrativa
CFP 1150/2014,2015-08-18,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=3537281&tipo=corrupcion-administrativa
CFP 1150/2014,2015-07-10,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=3435696&tipo=corrupcion-administrativa
CFP 1150/2014,2014-10-23,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=1735001&tipo=corrupcion-administrativa
CFP 1150/2014,2014-06-12,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=622517&tipo=corrupcion-administrativa
CFP 1150/2014,2014-05-20,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SECRETARIA ESPECIAL,scp/include/showFile.php?acc=showFAR&id=532890&tipo=corrupcion-administrativa
CFP 1139/2014,2015-07-16,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SECRETARIA ESPECIAL,scp/include/showFile.php?acc=showFAR&id=3451715&tipo=corrupcion-administrativa
CFP 1117/2014,2024-08-15,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 6,scp/include/showFile.php?acc=showFAR&id=12876518&tipo=corrupcion-administrativa
CFP 1117/2014,2018-09-11,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=7164644&tipo=corrupcion-administrativa
CFP 1117/2014,2018-07-11,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=6896168&tipo=corrupcion-administrativa
CFP 1117/2014,2017-10-19,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=5874545&tipo=corrupcion-administrativa
CFP 1117/2014,2017-10-19,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=5874515&tipo=corrupcion-administrativa
CFP 663/2014,2017-03-28,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=5083626&tipo=corrupcion-administrativa
CFP 663/2014,2016-07-07,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=4404333&tipo=corrupcion-administrativa
CFP 197/2014,2017-11-29,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SECRETARIA ESPECIAL,scp/include/showFile.php?acc=showFAR&id=6019362&tipo=corrupcion-administrativa
CFP 197/2014,2017-08-09,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SECRETARIA ESPECIAL,scp/include/showFile.php?acc=showFAR&id=5597414&tipo=corrupcion-administrativa
CFP 170/2014,2016-10-20,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=4700143&tipo=corrupcion-administrativa
FSM 47004993/2013,2017-03-07,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=5015472&tipo=corrupcion-administrativa
FSM 47004993/2013,2017-03-07,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=5015529&tipo=corrupcion-administrativa
FSM 47004993/2013,2017-03-07,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=5015550&tipo=corrupcion-administrativa
FSM 47004993/2013,2016-09-15,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=4588011&tipo=corrupcion-administrativa
FLP 32037862/2013,2023-12-26,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4,scp/include/showFile.php?acc=showFAR&id=12327687&tipo=corrupcion-administrativa
FLP 32037862/2013,2018-09-05,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4,scp/include/showFile.php?acc=showFAR&id=7148283&tipo=corrupcion-administrativa
FLP 32037862/2013,2018-04-25,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=6519045&tipo=corrupcion-administrativa
FLP 32037862/2013,2018-04-06,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=6406793&tipo=corrupcion-administrativa
FLP 32037862/2013,2018-03-15,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=6309400&tipo=corrupcion-administrativa
FLP 32037862/2013,2018-02-06,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=6159237&tipo=corrupcion-administrativa
FLP 32037862/2013,2016-12-23,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=4882537&tipo=corrupcion-administrativa
CCC 71326/2013,2015-03-20,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SECRETARIA ESPECIAL,scp/include/showFile.php?acc=showFAR&id=3155104&tipo=corrupcion-administrativa
CCC 59219/2013,2016-04-05,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=4109402&tipo=corrupcion-administrativa
CCC 57447/2013,2018-08-21,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7048182&tipo=corrupcion-administrativa
CCC 57447/2013,2016-11-01,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=4737902&tipo=corrupcion-administrativa
CCC 54138/2013,2017-08-07,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=5582812&tipo=corrupcion-administrativa
CCC 54138/2013,2017-07-07,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=5513469&tipo=corrupcion-administrativa
CCC 54138/2013,2017-06-28,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=5472342&tipo=corrupcion-administrativa
CCC 54138/2013,2017-06-28,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=5472472&tipo=corrupcion-administrativa
CCC 54138/2013,2017-06-28,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=5472447&tipo=corrupcion-administrativa
CCC 54138/2013,2017-06-28,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=5472282&tipo=corrupcion-administrativa
CCC 54138/2013,2017-06-28,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=5472585&tipo=corrupcion-administrativa
CCC 54138/2013,2017-06-28,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=5472387&tipo=corrupcion-administrativa
CCC 54138/2013,2017-06-28,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=5472400&tipo=corrupcion-administrativa
CCC 54138/2013,2016-10-25,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=4712788&tipo=corrupcion-administrativa
CCC 54138/2013,2016-10-25,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=4712797&tipo=corrupcion-administrativa
CCC 54138/2013,2016-10-04,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=4649162&tipo=corrupcion-administrativa
CCC 54138/2013,2016-10-03,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=4643898&tipo=corrupcion-administrativa
CCC 54138/2013,2014-07-07,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=989710&tipo=corrupcion-administrativa
CCC 42188/2013,2015-06-08,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SECRETARIA ESPECIAL,scp/include/showFile.php?acc=showFAR&id=3344935&tipo=corrupcion-administrativa
CCC 38119/2013,2023-07-04,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=11842183&tipo=corrupcion-administrativa
CCC 38119/2013,2023-06-27,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=11817589&tipo=corrupcion-administrativa
CCC 38119/2013,2019-10-25,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=8735668&tipo=corrupcion-administrativa
CCC 38119/2013,2018-08-14,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=7014922&tipo=corrupcion-administrativa
CCC 38119/2013,2016-02-17,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=3950578&tipo=corrupcion-administrativa
CCC 38119/2013,2014-11-10,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=1771947&tipo=corrupcion-administrativa
CCC 32499/2013,2016-09-12,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=4577074&tipo=corrupcion-administrativa
CCC 25014/2013,2017-12-13,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=6062382&tipo=corrupcion-administrativa
CFP 12409/2013,2018-03-13,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=6299139&tipo=corrupcion-administrativa
CFP 12409/2013,2017-09-28,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=5796641&tipo=corrupcion-administrativa
CFP 12409/2013,2017-09-28,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=5796606&tipo=corrupcion-administrativa
CFP 12409/2013,2017-08-15,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=5622965&tipo=corrupcion-administrativa
CFP 12409/2013,2017-08-15,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=5622940&tipo=corrupcion-administrativa
CFP 12409/2013,2016-06-23,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=4357778&tipo=corrupcion-administrativa
CFP 12409/2013,2016-05-24,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=4267932&tipo=corrupcion-administrativa
CFP 12409/2013,2016-04-21,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=4163647&tipo=corrupcion-administrativa
CFP 12409/2013,2016-03-01,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=3994237&tipo=corrupcion-administrativa
CFP 12367/2013,2019-05-02,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=8042981&tipo=corrupcion-administrativa
CFP 12367/2013,2019-04-30,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=8037340&tipo=corrupcion-administrativa
CFP 12367/2013,2017-04-20,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=5165698&tipo=corrupcion-administrativa
CFP 12367/2013,2017-03-23,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=5073497&tipo=corrupcion-administrativa
CFP 12367/2013,2016-07-13,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=4417819&tipo=corrupcion-administrativa
CFP 12320/2013,2019-05-14,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 3,scp/include/showFile.php?acc=showFAR&id=8157633&tipo=corrupcion-administrativa
CFP 12320/2013,2018-10-04,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7274792&tipo=corrupcion-administrativa
CFP 12320/2013,2018-09-14,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7183110&tipo=corrupcion-administrativa
CFP 12320/2013,2018-03-13,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=6299131&tipo=corrupcion-administrativa
CFP 12320/2013,2016-11-03,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=4746073&tipo=corrupcion-administrativa
CFP 12320/2013,2015-07-16,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=3453227&tipo=corrupcion-administrativa
CFP 12113/2013,2015-01-14,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=1875933&tipo=corrupcion-administrativa
CFP 12113/2013,2014-11-20,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=1799383&tipo=corrupcion-administrativa
CFP 12113/2013,2014-09-29,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=1681222&tipo=corrupcion-administrativa
CFP 12113/2013,2014-09-24,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=1671856&tipo=corrupcion-administrativa
CFP 12113/2013,2014-09-01,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=1342413&tipo=corrupcion-administrativa
CFP 12113/2013,2014-08-27,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=1288272&tipo=corrupcion-administrativa
CFP 12113/2013,2014-08-06,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=1024731&tipo=corrupcion-administrativa
CFP 12113/2013,2014-07-25,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=1009859&tipo=corrupcion-administrativa
CFP 12113/2013,2014-07-25,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=1009835&tipo=corrupcion-administrativa
CFP 12037/2013,2020-10-23,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=9481181&tipo=corrupcion-administrativa
CFP 11915/2013,2014-02-12,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SECRETARIA ESPECIAL,scp/include/showFile.php?acc=showFAR&id=469293&tipo=corrupcion-administrativa
CFP 11886/2013,2021-12-15,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4,scp/include/showFile.php?acc=showFAR&id=10351828&tipo=corrupcion-administrativa
CFP 11886/2013,2020-10-30,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=9497255&tipo=corrupcion-administrativa
CFP 11886/2013,2020-10-30,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=9497288&tipo=corrupcion-administrativa
CFP 11452/2013,2016-04-07,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=4118366&tipo=corrupcion-administrativa
CFP 11384/2013,2025-10-02,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 3,scp/include/showFile.php?acc=showFAR&id=14037182&tipo=corrupcion-administrativa
