Expediente,Resolución
CFP 2876/2018,13/04/2023: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 2876/2018,13/04/2023: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 18368/2016,27/06/2024: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 18368/2016,26/11/2020: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 18368/2016,06/11/2020: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 18368/2016,11/02/2020: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 18368/2016,17/12/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 18368/2016,02/10/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 18368/2016,03/09/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 18368/2016,27/08/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 18368/2016,18/04/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 18368/2016,06/04/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 18368/2016,21/03/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 18368/2016,21/03/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 18368/2016,14/12/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 18368/2016,08/09/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 11072/2007,17/05/2021: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 11072/2007,19/12/2019: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 3
CFP 11072/2007,05/07/2018: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 3
CFP 11072/2007,07/04/2017: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 3
CFP 11072/2007,19/02/2015: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 11072/2007,23/12/2014: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 4489/2023,29/08/2025: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 4489/2023,06/05/2025: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 4489/2023,29/04/2025: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 4489/2023,31/03/2025: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 4489/2023,28/02/2025: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 4489/2023,28/02/2025: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 4489/2023,25/02/2025: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 4489/2023,18/02/2025: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 4489/2023,10/02/2025: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 4489/2023,07/02/2025: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 4489/2023,18/12/2024: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 4489/2023,13/12/2024: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 4489/2023,04/12/2024: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 4489/2023,03/12/2024: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 4489/2023,21/11/2024: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 4489/2023,04/10/2024: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 4489/2023,23/09/2024: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 4489/2023,04/09/2024: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 4489/2023,06/08/2024: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 4489/2023,06/08/2024: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 4489/2023,08/07/2024: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 4489/2023,03/07/2024: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 4489/2023,26/06/2024: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 4489/2023,24/06/2024: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 4489/2023,08/05/2024: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CCC 3559/2015,12/08/2025: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CCC 3559/2015,27/03/2025: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CCC 3559/2015,11/03/2021: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CCC 3559/2015,18/02/2021: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CCC 3559/2015,15/05/2020: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CCC 3559/2015,09/11/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CCC 3559/2015,01/06/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CCC 3559/2015,24/11/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CCC 3559/2015,07/09/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CCC 3559/2015,17/08/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CCC 3559/2015,17/08/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CCC 3559/2015,11/08/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CCC 3559/2015,13/07/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CCC 3559/2015,27/06/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CCC 3559/2015,01/06/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CCC 3559/2015,20/03/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CCC 3559/2015,23/02/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3801/2024,18/08/2025: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 3801/2024,25/06/2025: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 337/2024,23/04/2025: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 337/2024,08/08/2024: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 337/2024,02/07/2024: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 8356/2016,04/11/2021: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 8356/2016,14/10/2021: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 8356/2016,14/10/2021: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 8356/2016,24/05/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 8356/2016,08/05/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 8356/2016,29/03/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 8356/2016,26/09/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 20513/2017,24/06/2025: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 20513/2017,24/06/2025: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 20513/2017,12/05/2025: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 20513/2017,14/04/2025: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 20513/2017,25/02/2025: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 20513/2017,19/12/2024: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 20513/2017,17/12/2024: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 20513/2017,05/09/2024: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 20513/2017,04/03/2024: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 20513/2017,05/12/2023: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 20513/2017,15/11/2023: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 20513/2017,14/03/2022: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SECRETARIA ESPECIAL
CCC 13682/2015,27/03/2025: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CCC 13682/2015,03/05/2023: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SECRETARIA ESPECIAL
CFP 12590/2014,09/06/2021: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 12590/2014,01/12/2020: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 12590/2014,13/11/2020: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 12590/2014,10/11/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 12590/2014,05/11/2015: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 1848/2016,14/02/2023: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 1099/2020,29/12/2022: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 1099/2020,07/12/2022: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 6325/2013,21/03/2023: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 6325/2013,02/03/2023: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 6325/2013,13/07/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 8284/2016,07/09/2020: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 8284/2016,07/08/2020: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 8284/2016,04/01/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 8284/2016,02/10/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 8284/2016,24/04/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 8852/2019,10/06/2025: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 8852/2019,20/02/2025: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 8852/2019,26/11/2024: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 8852/2019,29/08/2024: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 8852/2019,27/12/2023: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 8852/2019,28/05/2021: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 8852/2019,11/06/2020: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 8852/2019,28/05/2020: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
